date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,hour,time_of_day_D,time_of_day_N,predictions,day_or_night
2016-01-12 13:40:00,240,0,20.0,44.96333333,19.1,43.59555556,19.89,44.82666667,19.73,43.53,17.79,51.0,7.53,78.19,17.89,39.59,18.5,47.2825,17.1,44.32666667,7.17,743.5,80.33333333,7.666666667,40.0,3.97,13,1,0,96.13985897504223,D
2016-01-12 13:50:00,50,0,20.0,44.76,19.1,43.48888889,19.89,44.9,19.7,43.5,17.79,51.0,7.623333333,78.73,17.945,39.565,18.5,47.13714286,17.1,44.29,7.08,743.5,80.66666667,7.833333333,40.0,3.93,13,1,0,95.15105967609863,D
2016-01-12 14:00:00,60,0,20.0,44.595,19.1,43.425,19.89,44.9,19.7,43.5,17.79,51.0,7.69,77.19666667,18.07777778,39.47666667,18.5,47.01133333,17.1,44.23,7.0,743.5,81.0,8.0,40.0,3.9,14,1,0,94.66828655023978,D
2016-01-12 14:10:00,60,0,20.0,44.43333333,19.1,43.334,19.89,44.9,19.7,43.46666667,17.79,51.0,7.56,76.32333333,18.18333333,39.275,18.5,46.91666667,17.1,44.2,6.98,743.55,80.16666667,7.5,40.0,3.73,14,1,0,93.74191784288901,D
2016-01-12 14:30:00,370,0,20.0,44.2,19.1,43.29,19.89,44.9,19.6,43.2,17.73,51.0,7.295,77.4,18.1,39.09,18.5,46.79,17.1,44.12666667,6.95,743.65,78.5,6.5,40.0,3.4,14,1,0,92.06522734674213,D
2016-01-12 14:50:00,70,0,20.0,44.06,19.0,43.2,19.89,44.9,19.56666667,43.06,17.7,51.0,6.966666667,78.82666667,18.0,39.0,18.42666667,46.93333333,17.1,43.93333333,6.92,743.75,76.83333333,5.5,40.0,3.07,14,1,0,91.87640419955115,D
2016-01-12 15:10:00,40,0,20.0,44.03,19.0,43.09,19.89,44.9,19.46333333,43.06,17.7,51.0,6.833333333,78.75666667,17.89,39.0,18.39,47.0,17.1,43.79,6.8,743.8166667,77.0,4.833333333,40.0,3.0,15,1,0,93.4534634139102,D
2016-01-12 15:20:00,40,0,19.96333333,43.9,18.92666667,43.09,19.89,44.9,19.39,43.0,17.7,51.0,6.3666666670000005,79.06,18.03333333,39.09,18.39,46.9,17.1,43.7,6.7,743.8333332999997,78.0,4.666666667,40.0,3.1,15,1,0,93.68998010866211,D
2016-01-12 15:30:00,30,0,19.96333333,43.9,19.03333333,43.06,19.89,44.79,19.445,43.145,17.7,51.0,6.433333332999999,82.53333333,18.16666667,39.03,18.4975,46.6725,17.1,43.76,6.6,743.85,79.0,4.5,40.0,3.2,15,1,0,93.67091433450487,D
2016-01-12 15:40:00,30,0,20.0,43.86333333,19.1,43.0,19.89,44.79,19.53333333,43.16333333,17.7,51.0,6.933333332999999,81.02666667,18.32333333,38.83333333,18.66666667,46.53,17.16666667,43.79,6.5,743.8666667,80.0,4.333333333,40.0,3.3,15,1,0,93.39798691946375,D
2016-01-12 15:50:00,30,0,20.06666667,43.86333333,19.13333333,42.86333333,19.89,44.76,19.6,43.03,17.7,51.0,7.0,76.83333333,18.445,38.645,18.79,46.22333333,17.16666667,43.79,6.4,743.8833333,81.0,4.166666667,40.0,3.4,15,1,0,96.10886603967312,D
2016-01-12 16:00:00,30,0,20.1,43.79,19.2,42.715,19.89,44.7,19.6,42.86333333,17.7,51.0,6.933333332999999,75.13333333,18.52857143,38.25357143,18.79,45.98083333,17.2,43.79,6.3,743.9,82.0,4.0,40.0,3.5,16,1,0,96.43156612146642,D
2016-01-12 16:30:00,40,0,20.1,43.43333333,19.1,42.59,19.89,44.79,19.39,42.59,17.6,51.0,6.333333333,73.5,18.37571429,38.0,18.7,45.79,17.2,43.53,6.4,744.05,78.5,5.5,34.5,2.9,16,1,0,95.5361845132294,D
2016-01-12 16:40:00,40,0,20.1,43.16333333,19.0375,42.53375,19.82333333,44.73,19.29,42.59,17.6,50.96666667,6.123333333,75.7,18.242,37.94666667,18.7,45.72454545,17.1,43.4,6.43,744.1,77.33333333,6.0,32.66666667,2.7,16,1,0,94.13955575694574,D
2016-01-12 16:50:00,40,0,20.1,43.03,19.00769231,42.43,19.79,44.7,19.29,42.59,17.6,50.9,6.19,76.36666667,18.2,37.9,18.63125,45.711875,17.1,43.32666667,6.47,744.15,76.16666667,6.5,30.83333333,2.5,16,1,0,92.3286097425365,D
2016-01-12 17:00:00,60,0,20.06666667,42.83333333,19.0,42.41818182,19.79,44.7,19.26,42.56,17.6,50.9,6.1566666670000005,76.89333333,18.13888889,37.90555556,18.6,45.79,17.1,43.26,6.5,744.2,75.0,7.0,29.0,2.3,17,1,0,90.28425955842248,D
2016-01-12 17:10:00,60,10,20.0,42.6725,19.0,42.43333333,19.79,44.66333333,19.2,42.56,17.6,50.9,6.09,77.56,18.1,37.94545455,18.6,45.80833333,17.1,43.2,6.32,744.2833333,76.66666667,7.0,30.83333333,2.43,17,1,0,104.36551973246814,D
2016-01-12 17:20:00,210,20,20.0,42.53,18.99,42.47181818,19.79,44.59,19.2,42.62666667,17.6,50.79,6.09,77.995,18.1,38.045,18.6,45.9,17.1,43.145,6.13,744.3666667,78.33333333,7.0,32.66666667,2.57,17,1,0,118.03022818110433,D
2016-01-12 17:40:00,370,40,20.03333333,42.96333333,18.89,42.56,19.89,44.59,19.36,43.56666667,17.53333333,50.79,5.933333332999999,81.03333333,18.0,38.34416667,18.5,46.0,17.1,43.0,5.77,744.5333333,81.66666667,7.0,36.33333333,2.83,17,1,0,157.0279961830846,D
2016-01-12 17:50:00,230,30,20.0,43.16,18.89,42.79666667,19.89,44.59,19.69333333,43.9,17.6,50.79,5.526666667000001,82.89333333,18.06666667,38.9,18.5,46.12666667,17.06666667,42.93,5.58,744.6166667,83.33333333,7.0,38.16666667,2.97,17,1,0,139.05320508239618,D
2016-01-12 18:00:00,80,40,20.0,43.9,18.85666667,43.4,19.79,44.46666667,20.16333333,43.83333333,17.6,50.745,5.26,83.43333333,18.13333333,39.32666667,18.5,46.33333333,17.0,42.86333333,5.4,744.7,85.0,7.0,40.0,3.1,18,1,0,154.46008716868653,D
2016-01-12 18:10:00,90,30,20.0,43.7,18.85666667,43.46666667,19.79,44.46666667,20.29,43.62666667,17.5,50.82666667,5.06,84.25666667,18.2,39.32666667,18.6,46.62666667,17.03333333,42.82666667,5.3,744.75,86.0,6.833333333,40.0,3.15,18,1,0,134.01770795995265,D
2016-01-12 18:30:00,40,10,20.03333333,44.0,19.0,43.29,19.79,44.4,20.2,43.09666667,17.5,51.0,4.933333333,86.45666667,18.2,39.26,18.7,47.02666667,17.0,42.7,5.1,744.85,88.0,6.5,40.0,3.25,18,1,0,106.59676070400728,D
2016-01-12 18:40:00,40,0,20.1,44.26,19.2,43.29,19.89,44.4,20.1,42.845,17.5,51.0,5.0,87.66333333,18.2,39.12666667,18.76,46.9,17.0,42.76,5.0,744.9,89.0,6.333333333,40.0,3.3,18,1,0,95.00975826003308,D
2016-01-12 19:00:00,50,0,20.1,44.12666667,19.29,43.095,19.79,44.09,19.89,42.59,17.5,51.09,4.9,89.42666667,18.1,39.09,18.7,46.645,17.0,42.79,4.8,745.0,91.0,6.0,40.0,3.4,19,0,1,43.83139815690072,N
2016-01-12 19:20:00,60,0,20.1,44.0,19.39,42.9,19.79,44.12666667,19.79,42.5,17.5,51.0,4.866666667,90.89333333,18.0,39.0,18.53333333,46.56,16.92666667,42.79,4.7,745.0666667,91.66666667,6.333333333,40.0,3.4,19,0,1,42.66790279324999,N
2016-01-12 19:30:00,50,0,20.1,43.9,19.39,42.76,19.79,44.2,19.76,42.53,17.5,51.0,4.933333333,91.4,17.96333333,39.0,18.5,46.9,16.89,42.79,4.65,745.1,92.0,6.5,40.0,3.4,19,0,1,42.35358830761015,N
2016-01-12 19:40:00,60,0,20.1,43.82666667,19.39,42.7,19.79,44.2,19.7,42.53,17.5,51.0,4.933333333,91.26,17.89,39.0,18.5,47.12666667,16.96333333,42.86333333,4.6,745.1333333,92.33333333,6.666666667,40.0,3.4,19,0,1,40.676186495739785,N
2016-01-12 20:00:00,60,0,20.1,43.73,19.39,42.53,19.79,44.29,19.6,42.5,17.5,50.9,4.4,91.2725,17.89,39.0,18.5,47.32666667,16.89,42.9,4.5,745.2,93.0,7.0,40.0,3.4,20,0,1,43.2074229882694,N
2016-01-12 20:10:00,50,0,20.06666667,43.49,19.35666667,42.5,19.79,44.29,19.6,42.5,17.5,50.86333333,4.366666667,92.46,17.79,38.9,18.5,47.4,16.89,42.9,4.53,745.3166667,92.66666667,6.833333333,40.0,3.4,20,0,1,40.689873151946074,N
2016-01-12 20:20:00,50,0,20.0,43.29,19.29,42.43333333,19.79,44.29,19.53333333,42.5,17.5,50.79,4.53,93.19,17.79,38.9,18.39,47.4,16.89,42.9,4.57,745.4333333,92.33333333,6.666666667,40.0,3.4,20,0,1,39.042424739824014,N
2016-01-12 20:40:00,50,0,20.0,43.06,19.26,42.46666667,19.79,44.29,19.5,42.5,17.5,50.73,4.56,93.06,17.79,38.96666667,18.39,47.4,16.89,42.82666667,4.63,745.6666667000003,91.66666667,6.333333333,40.0,3.4,20,0,1,36.31474289758512,N
2016-01-12 20:50:00,50,0,19.92666667,43.0,19.2,42.4,19.79,44.29,19.46333333,42.46666667,17.39,50.59,4.366666667,92.93333333,17.79,39.0,18.39,47.4,16.89,42.9,4.67,745.7833333,91.33333333,6.166666667,40.0,3.4,20,0,1,37.49694683328147,N
2016-01-12 21:00:00,60,0,19.89,42.86333333,19.2,42.32666667,19.79,44.29,19.39,42.4,17.39,50.53,4.263333333,93.36666667,17.73,39.0,18.39,47.4,16.89,42.9,4.7,745.9,91.0,6.0,40.0,3.4,21,0,1,37.64060914203435,N
2016-01-12 21:10:00,60,0,19.89,42.79,19.2,42.32666667,19.79,44.26,19.39,42.43333333,17.39,50.5,4.263333333,93.89333333,17.7,39.0,18.39,47.32666667,16.89,42.9,4.8,745.95,90.5,6.166666667,38.16666667,3.42,21,0,1,36.84776875375093,N
2016-01-12 21:20:00,40,0,19.89,42.7,19.1,42.36333333,19.79,44.2,19.32333333,42.5,17.39,50.46666667,4.4,94.26333333,17.7,39.0,18.29,47.29,16.89,42.9,4.9,746.0,90.0,6.333333333,36.33333333,3.43,21,0,1,36.3232041186219,N
2016-01-12 21:30:00,30,0,19.82333333,42.62666667,19.1,42.29,19.79,44.16333333,19.29,42.5,17.39,50.4,4.466666667,94.39666667,17.7,39.0,18.29,47.29,16.89,42.82666667,5.0,746.05,89.5,6.5,34.5,3.45,21,0,1,36.356118139881175,N
2016-01-12 21:40:00,30,20,19.79,42.59,19.04444444,42.24,19.73,44.09,19.29,42.5,17.39,50.4,4.623333333,94.4,17.625,38.925,18.29,47.29,16.79,42.79,5.1,746.1,89.0,6.666666667,32.66666667,3.47,21,0,1,69.41113236891863,N
2016-01-12 21:50:00,30,10,19.79,42.72333333,19.0,42.05636364,19.7,44.0,19.29,42.69,17.39,50.32666667,4.69,94.26,17.72454545,39.32727273,18.29,47.48166667,16.79,42.79,5.2,746.15,88.5,6.833333333,30.83333333,3.48,21,0,1,56.5783069787405,N
2016-01-12 22:00:00,40,0,19.76,42.76,19.0,41.88666667,19.7,44.06,19.29,42.73,17.39,50.29,4.833333333,94.39666667,17.78,39.68944444,18.36272727,47.70545455,16.89,43.19666667,5.3,746.2,88.0,7.0,29.0,3.5,22,0,1,42.25112269031439,N
2016-01-12 22:10:00,50,10,19.7,42.7,19.0,41.98833333,19.7,44.12666667,19.23,42.79,17.39,50.29,4.966666667,94.59,17.80666667,40.19611111,18.479375,48.3425,16.89,43.79666667,5.33,746.2666667000003,87.33333333,6.833333333,30.83333333,3.4,22,0,1,56.4537273754633,N
2016-01-12 22:40:00,40,0,19.66666667,43.0,18.89,42.410625,19.79,44.29,19.2,43.23,17.39,50.53,5.19,93.63333333,17.84,41.085,18.6,49.664375,16.92666667,45.09666667,5.43,746.4666667,85.33333333,6.333333333,36.33333333,3.1,22,0,1,41.66902692224426,N
2016-01-12 23:00:00,40,0,19.6,43.0,18.89,42.645,19.79,44.5,19.13333333,43.4,17.35666667,50.79,5.366666667,90.8,17.84625,41.44125,18.63333333,50.39,17.0,45.7,5.5,746.6,84.0,6.0,40.0,2.9,23,0,1,37.57538454493661,N
2016-01-12 23:10:00,40,0,19.53333333,43.0,18.80818182,42.7,19.79,44.53,19.13333333,43.46666667,17.35666667,50.86333333,5.5,89.1,17.89,41.59,18.61428571,50.56714286,17.0,45.83333333,5.58,746.7333332999997,83.33333333,6.333333333,40.0,2.87,23,0,1,37.685850895502114,N
2016-01-12 23:20:00,40,0,19.5,43.09,18.79,42.75625,19.79,44.59,19.1,43.5,17.29,51.03,5.56,87.36666667,17.80111111,41.72777778,18.6,50.88285714,17.0,46.03,5.67,746.8666667,82.66666667,6.666666667,40.0,2.83,23,0,1,37.81359943508917,N
2016-01-12 23:30:00,40,0,19.5,43.09,18.79,42.86166667,19.79,44.59,19.1,43.5,17.29,51.09,5.69,85.43,17.79,41.93888889,18.625,51.25,17.0,46.16333333,5.75,747.0,82.0,7.0,40.0,2.8,23,0,1,35.9849367003259,N
2016-01-12 23:50:00,50,0,19.5,43.2,18.775,43.045,19.89,44.82666667,19.03333333,43.53,17.29,51.29,5.8,83.82666667,17.79,42.294,18.7,51.59,17.0,46.53,5.92,747.2666667000003,80.66666667,7.666666667,40.0,2.73,23,0,1,38.843732369794026,N
2016-01-13 00:00:00,50,0,19.42666667,43.2,18.7,43.09,19.89,44.9,19.0,43.59,17.29,51.4,5.8666666670000005,82.56,17.84,42.495,18.7,51.63125,17.0,46.66333333,6.0,747.4,80.0,8.0,40.0,2.7,0,0,1,23.54598936613914,N
2016-01-13 00:10:00,30,0,19.39,43.2,18.7,43.2,19.89,44.845,19.0,43.59,17.29,51.4,6.0,80.95666667,17.80428571,42.58642857,18.72571429,51.79428571,17.0,46.82666667,5.88,747.5333333,81.33333333,8.0,37.83333333,2.83,0,0,1,22.208829621592287,N
2016-01-13 00:20:00,20,0,19.39,43.26,18.7,43.26,19.89,44.86333333,18.96333333,43.62666667,17.29,51.5,6.0,80.69,17.815,42.9,18.79,51.925,17.0,46.96666667,5.77,747.6666667000003,82.66666667,8.0,35.66666667,2.97,0,0,1,22.985615518172978,N
2016-01-13 00:30:00,30,0,19.39,43.29,18.69090909,43.31,19.89,44.79,18.89,43.7,17.29,51.59,5.73,84.03333333,17.89,43.15600000000001,18.75,52.18555556,17.0,47.12666667,5.65,747.8,84.0,8.0,33.5,3.1,0,0,1,22.32908559204273,N
2016-01-13 00:40:00,20,0,19.39,43.36333333,18.67777778,43.39777778,19.89,44.79,18.89,43.7,17.29,51.59,5.53,86.56,17.89,43.2,18.815,52.25,17.0,47.26,5.53,747.9333333,85.33333333,8.0,31.33333333,3.23,0,0,1,23.14994809169454,N
2016-01-13 00:50:00,40,0,19.39,43.4,18.64285714,43.42857143,19.82333333,44.73,18.89,43.76,17.29,51.7,5.5,87.45666667,17.89,43.42714286,18.87571429,52.32142857,17.0,47.43333333,5.42,748.0666667,86.66666667,8.0,29.16666667,3.37,0,0,1,22.58130181012669,N
2016-01-13 01:10:00,60,0,19.29,43.5,18.6,43.5,19.79,44.76,18.89,43.82666667,17.29,51.73,5.5,86.32666667,17.89,43.59,18.7,52.43333333,17.03333333,47.76666667,5.3,748.3166667,88.5,8.0,26.0,3.57,1,0,1,20.84341344563208,N
2016-01-13 01:30:00,40,0,19.29,43.59,18.58888889,43.59,19.85666667,44.86333333,18.79,43.9,17.29,51.9,5.4,89.32666667,17.89,43.86222222,18.7,53.17333333,17.0,48.15666667,5.3,748.55,89.5,8.0,24.0,3.7,1,0,1,22.3086829180875,N
2016-01-13 01:40:00,40,0,19.29,43.59,18.5,43.59,19.89,44.9,18.79,43.9,17.29,51.9,5.4,89.97,17.89,44.0,18.7,53.46666667,17.0,48.36333333,5.3,748.6666667000003,90.0,8.0,23.0,3.77,1,0,1,23.96838355311698,N
2016-01-13 01:50:00,50,0,19.29,43.7,18.5,43.63583333,19.89,44.9,18.79,43.93333333,17.29,51.93333333,5.4,89.83333333,17.89,44.365,18.7,54.00625,17.1,48.65666667,5.3,748.7833333,90.5,8.0,22.0,3.83,1,0,1,21.973796789085924,N
2016-01-13 02:00:00,40,0,19.29,43.76,18.5,43.68625,19.89,44.9,18.79,44.0,17.29,52.0,5.4,89.26333333,17.979375,44.679375,18.7,54.55714286,17.03333333,48.79,5.3,748.9,91.0,8.0,21.0,3.9,2,0,1,22.530277198796995,N
2016-01-13 02:20:00,50,0,19.2,43.76,18.5,43.775,19.89,45.0,18.79,44.06,17.23,52.03,5.5,88.39333333,18.0,44.765,18.75,55.0,17.1,49.09,5.37,749.2666667000003,90.33333333,8.0,22.0,3.87,2,0,1,19.932499455249825,N
2016-01-13 02:40:00,50,0,19.2,43.86333333,18.5,43.9,19.89,45.0,18.7,44.09,17.26,52.16333333,5.59,86.06,18.0,44.68166667,18.73,54.96111111,17.1,49.3175,5.43,749.6333333,89.66666667,8.0,23.0,3.83,2,0,1,20.40264731721814,N
2016-01-13 02:50:00,40,0,19.2,43.9,18.48307692,43.86192308,19.96333333,45.0,18.7,44.12666667,17.2,52.09,5.6566666670000005,86.0,18.0,44.60833333,18.765,54.88166667,17.1,49.46666667,5.47,749.8166667,89.33333333,8.0,23.5,3.82,2,0,1,24.215345984027607,N
2016-01-13 03:00:00,30,0,19.1,43.93333333,18.49388889,43.79,19.89,45.03,18.7,44.12666667,17.2,52.16333333,5.69,85.33333333,18.0,44.71444444,18.74,54.765,17.1,49.53,5.5,750.0,89.0,8.0,24.0,3.8,3,0,1,23.98194260813827,N
2016-01-13 03:10:00,20,0,19.1,44.0,18.42055556,43.80833333,19.89,45.0675,18.7,44.12666667,17.2,52.23,5.69,85.06,18.01111111,44.785,18.725,54.65722222,17.1,49.59,5.48,750.2,89.0,8.0,24.0,3.78,3,0,1,26.035527720230192,N
2016-01-13 03:20:00,20,0,19.1,44.0,18.39611111,43.79611111,19.89,45.0,18.7,44.2,17.2,52.29,5.69,84.76,18.03333333,44.755,18.71,54.545,17.1,49.59,5.47,750.4,89.0,8.0,24.0,3.77,3,0,1,26.707709406016107,N
2016-01-13 03:30:00,20,0,19.1,44.0,18.39,43.79,19.89,45.0,18.7,44.2,17.2,52.29,5.69,84.63333333,18.06111111,44.79444444,18.73,54.43277778,17.1,49.66333333,5.45,750.6,89.0,8.0,24.0,3.75,3,0,1,27.40052293172991,N
2016-01-13 03:40:00,50,0,19.1,44.09,18.39,43.79,19.82333333,44.93333333,18.7,44.2,17.2,52.4,5.726666667000001,83.19666667,18.02777778,44.69444444,18.715,54.29222222,17.1,49.7,5.43,750.8,89.0,8.0,24.0,3.73,3,0,1,26.979678785093114,N
2016-01-13 03:50:00,50,0,19.1,44.09,18.37181818,43.84,19.79,44.93333333,18.63333333,44.12666667,17.2,52.4,5.8,82.25666667,18.0,44.65722222,18.725,54.205,17.1,49.76,5.42,751.0,89.0,8.0,24.0,3.72,3,0,1,26.59998162071585,N
2016-01-13 04:00:00,50,0,19.03333333,44.03,18.30764706,43.9,19.79,45.0,18.63333333,44.2,17.2,52.43333333,5.833333333,80.99,18.0,44.66944444,18.7,54.14923077,17.1,49.79,5.4,751.2,89.0,8.0,24.0,3.7,4,0,1,26.794312484055155,N
2016-01-13 04:10:00,40,0,19.03333333,44.09,18.34294118,43.9,19.82333333,45.03,18.6,44.145,17.2,52.5,5.833333333,80.19666667,18.05,44.66333333,18.72454545,54.09,17.1,49.79,5.37,751.3166667,89.16666667,8.0,23.66666667,3.68,4,0,1,28.560866049734983,N
2016-01-13 04:20:00,40,0,19.0,44.09,18.34,43.91666667,19.82333333,45.03,18.6,44.12666667,17.2,52.5,5.8,80.14,18.0,44.68777778,18.74,54.09,17.2,49.9,5.33,751.4333333,89.33333333,8.0,23.33333333,3.67,4,0,1,27.046013460735338,N
2016-01-13 04:30:00,50,0,19.0,44.09,18.29,43.90555556,19.89,45.06,18.6,44.2,17.2,52.5,5.763333332999999,79.73,18.0,44.78111111,18.725,54.015,17.2,49.9,5.3,751.55,89.5,8.0,23.0,3.65,4,0,1,29.869176308450477,N
2016-01-13 04:40:00,40,0,19.0,44.09,18.29,43.9,19.89,45.06,18.53333333,44.2,17.2,52.59,5.623333333,79.86333333,18.02777778,44.91555556,18.7,53.92777778,17.2,49.96666667,5.27,751.6666667000003,89.66666667,8.0,22.66666667,3.63,4,0,1,30.301070624165135,N
2016-01-13 04:50:00,50,0,19.0,44.16333333,18.29,43.93888889,19.89,45.06,18.6,44.2,17.2,52.59,5.623333333,80.02666667,18.02777778,44.95,18.7,53.85722222,17.2,49.96666667,5.23,751.7833333,89.83333333,8.0,22.33333333,3.62,4,0,1,30.61551293404321,N
2016-01-13 05:00:00,50,0,18.96333333,44.2,18.273125,43.98125,19.89,45.06,18.56666667,44.2,17.2,52.59,5.69,79.63333333,18.0125,44.891875,18.7,53.784375,17.2,50.0,5.2,751.9,90.0,8.0,22.0,3.6,5,0,1,32.03983615040087,N
2016-01-13 05:10:00,50,0,18.89,44.2,18.29,44.0,19.89,45.09,18.5,44.2,17.2,52.66333333,5.56,78.83,18.0,44.834,18.7,53.72571429,17.2,50.06,5.17,752.05,90.0,7.833333333,22.16666667,3.57,5,0,1,32.129047518205226,N
2016-01-13 05:30:00,40,0,18.89,44.2,18.2,44.0,19.96333333,45.09,18.5,44.2,17.16666667,52.7,5.226666667,78.82333333,18.0,44.94545455,18.7,53.59,17.2,50.2,5.1,752.35,90.0,7.5,22.5,3.5,5,0,1,36.02433671925408,N
2016-01-13 05:40:00,50,0,18.89,44.23,18.2,44.0,19.89,45.09,18.5,44.2,17.2,52.79,5.366666667,78.96333333,18.0,45.06714286,18.7,53.5,17.2,50.2,5.07,752.5,90.0,7.333333333,22.66666667,3.47,5,0,1,34.65463121218514,N
2016-01-13 05:50:00,20,0,18.89,44.29,18.2,44.0,19.92666667,45.09,18.5,44.2,17.2,52.79,5.5,78.63333333,18.0,45.24090909,18.7,53.42,17.2,50.2,5.03,752.65,90.0,7.166666667,22.83333333,3.43,5,0,1,36.67314747725894,N
2016-01-13 06:10:00,50,0,18.865,44.365,18.2,44.0,19.89,45.06,18.46333333,44.16333333,17.13333333,52.79,5.59,78.6,18.03333333,45.39666667,18.7,53.29846154,17.2,50.32666667,5.02,752.9833332999997,89.83333333,6.833333333,25.83333333,3.4,6,0,1,37.93349419435228,N
2016-01-13 06:30:00,50,10,18.89,45.03,18.2,44.29375,19.73,44.62666667,18.39,44.12666667,17.16666667,53.32333333,5.59,79.16,18.07142857,45.52571429,18.68181818,53.25363636,17.2,50.29,5.05,753.35,89.5,6.5,31.5,3.4,6,0,1,55.71340761729536,N
2016-01-13 06:40:00,50,10,18.89,45.09,18.17272727,44.41636364,19.7,44.59,18.39,44.09,18.85,84.9,5.53,79.3,18.0,45.1725,18.62727273,53.16454545,17.2,50.29,5.07,753.5333333,89.33333333,6.333333333,34.33333333,3.4,6,0,1,54.429048224373645,N
2016-01-13 06:50:00,200,0,18.89,45.0,18.18181818,44.54090909,19.7,44.53,18.39,44.16333333,18.76,84.79,5.53,79.46666667,18.05,46.08071429,18.64285714,53.26428571,17.2,50.32666667,5.08,753.7166667,89.16666667,6.166666667,37.16666667,3.4,6,0,1,35.550581812931426,N
2016-01-13 07:00:00,110,10,18.89,45.0,18.15,44.59,19.6,44.22333333,18.39,44.16333333,18.96666667,83.52333333,5.59,79.33333333,18.1,46.26333333,18.6,53.14,17.2,50.4,5.1,753.9,89.0,6.0,40.0,3.4,7,0,1,49.42484981611861,N
2016-01-13 07:10:00,80,10,18.79,44.63333333,18.1,44.19666667,19.53333333,43.83,18.39,44.09,19.76,73.52333333,5.59,79.35,18.1,45.65666667,18.6,52.82666667,17.2,50.22333333,5.08,753.9666667,89.16666667,5.833333333,36.66666667,3.4,7,0,1,48.65532632450427,N
2016-01-13 07:20:00,50,0,18.79,44.5,18.1,43.96666667,19.5,43.9,18.39,44.09,19.3,66.79,5.59,79.4,18.0,44.83333333,18.6,52.3,17.2,49.96333333,5.07,754.0333333,89.33333333,5.666666667,33.33333333,3.4,7,0,1,33.77968296155248,N
2016-01-13 07:40:00,50,0,18.79,44.53,18.1,43.8175,19.5,44.0,18.32333333,43.9,18.615,59.86333333,5.59,79.89666667,17.89,43.15833333,18.5,51.4975,17.2,49.19333333,5.03,754.1666667000003,89.66666667,5.333333333,26.66666667,3.4,7,0,1,37.200199330896936,N
2016-01-13 07:50:00,40,0,18.79,44.36333333,18.1,43.79,19.5,44.0,18.29,43.79,18.5,58.83,5.59,80.09,17.89,42.838125,18.5,51.06666667,17.1,48.79666667,5.02,754.2333332999997,89.83333333,5.166666667,23.33333333,3.4,7,0,1,38.163258830955186,N
2016-01-13 08:10:00,30,0,18.79,44.06,18.0,43.7,19.5,43.9,18.29,43.7,18.29,57.245,5.59,79.49666667,17.79,41.96666667,18.39,50.56,17.1,48.1,5.0,754.45,89.66666667,4.833333333,21.5,3.37,8,0,1,37.55143302302096,N
2016-01-13 08:20:00,180,20,18.79,43.93333333,18.0,43.45,19.5,43.96666667,18.29,43.7,18.2225,56.4725,5.56,79.4,17.79,41.76666667,18.39,50.2925,17.1,47.8,5.0,754.6,89.33333333,4.666666667,23.0,3.33,8,0,1,71.42535735007286,N
2016-01-13 08:30:00,350,30,18.79,43.9,18.0,43.36333333,19.42666667,43.76666667,18.23,43.65666667,18.2,55.8,5.5,79.4,17.76,41.43,18.39,50.03,17.1,47.4,5.0,754.75,89.0,4.5,24.5,3.3,8,0,1,87.05984135697653,N
2016-01-13 08:40:00,350,20,18.79,43.9,18.0,43.36333333,19.39,43.59,18.49666667,43.86333333,18.2,55.73333333,5.466666667,79.06,17.7,41.23,18.29,49.76,17.1,47.06666667,5.0,754.9,88.66666667,4.333333333,26.0,3.27,8,0,1,67.8363788360792,N
2016-01-13 08:50:00,300,30,18.79,44.0,18.0,43.4,19.39,43.59,18.82333333,44.0,18.26,56.66,5.4,79.12666667,17.7,41.02666667,18.29,49.62666667,17.0,46.72333333,5.0,755.05,88.33333333,4.166666667,27.5,3.23,8,0,1,84.65323533844102,N
2016-01-13 09:00:00,400,20,18.85666667,44.06,18.06666667,43.46666667,19.39,43.59,19.03,44.0,18.29,56.66666667,5.5,79.15666667,17.7,40.82666667,18.29,49.36333333,17.0,46.42,5.0,755.2,88.0,4.0,29.0,3.2,9,1,0,116.87661890088329,D
2016-01-13 09:10:00,390,30,18.89,44.23,18.13333333,43.59,19.46333333,43.66333333,19.46,44.06,18.29,56.46666667,5.5,79.09,17.7,40.645,18.29,49.23,17.0,46.15666667,5.0,755.3166667,88.0,4.166666667,30.83333333,3.18,9,1,0,132.33311445697848,D
2016-01-13 09:20:00,290,30,18.9975,44.3975,18.26,43.66333333,19.5,43.7,19.72666667,43.93333333,18.2,55.79,5.59,78.99333333,17.73,41.66666667,18.26,49.13333333,17.0,45.86333333,5.0,755.4333333,88.0,4.333333333,32.66666667,3.17,9,1,0,130.82086724824762,D
2016-01-13 09:50:00,110,30,19.2,44.36,18.53333333,43.43,19.46333333,43.66333333,20.16666667,43.02666667,18.03333333,55.15666667,5.59,79.99333333,17.73,42.26666667,18.26,49.22333333,17.0,45.52666667,5.0,755.7833333,88.0,4.833333333,38.16666667,3.12,9,1,0,124.14968000967885,D
